vertex_name,position_x,position_y
273,-9622,917
274,4849,-3940
275,-5304,-8210
276,-7085,2269
277,-1636,-1555
278,1033,3749
279,7669,486
280,-3564,-2733
281,9159,3229
282,-9136,2712
283,-8472,6316
284,-731,6058
285,-4121,-6975
286,2259,7011
287,-1798,-5448
288,-5937,8215
289,-7243,-5599
290,-900,6397
291,-200,-8
292,-4824,-2020
293,-5623,4677
294,594,9958
295,-150,-9496
296,-6026,-7209
297,-3679,-4705
298,7978,7003
299,-3289,4092
300,1863,2490
301,9902,-2102
302,-5208,189
303,4087,-2797
304,7195,6344
305,-9134,-2401
306,501,2747
307,7795,-4491
308,2355,-9995
309,278,-6674
310,5349,3919
311,3024,5493
312,6229,-7067
313,5898,-7643
314,9144,-8544
315,-9382,9507
316,6976,-114
317,-8195,8950
318,5382,-9312
319,-9471,983
320,-3654,-7889
321,8425,9855
322,9719,1008
323,-1132,8908
324,-27,217
325,-4536,-7695
326,5068,-1684
327,-7583,-2873
328,2234,6223
329,-3320,1025
330,4160,6764
331,-2013,-1241
332,3541,1878
333,1095,-7785
334,-2882,-7883
335,-6323,-2527
336,-8097,-7152
337,7963,-1836
338,3668,-8260
339,1432,-2633
340,-5249,-8568
341,-1238,784
342,-5115,-1786
343,9698,8428
344,-4068,4274
345,7817,4353
346,-9348,-9433
347,9320,5128
348,8737,-1713
349,-4141,-6840
350,-6076,-4156
351,-3494,7757
352,-7476,1776
353,6389,1721
354,8548,-9832
355,-7945,5766
356,3757,482
357,7607,-6405
358,5379,-6954
359,-6609,4706
360,7157,-9385
361,3973,-4332
362,6756,-6488
363,70,-6609
364,5828,3490
365,-9098,3674
366,1321,8813
367,5432,5756
368,-7989,-9275
369,8518,2106
370,9517,470
371,-7427,5168
372,6936,-5311
373,677,6309
374,-6202,6917
375,6496,-3820
376,53,-6320
377,84,-7322
378,-7382,-6575
379,-1584,5968
380,-370,7140
381,-8489,-2398
382,2403,-6238
383,-7907,-1188
384,9097,3951
385,5122,1447
386,3707,-1748
387,-3212,-2841
388,4352,675
389,485,-619
390,3908,7132
391,787,-5113
392,-1184,-5101
393,-3949,2045
394,7066,-8561
395,3786,6224
396,-7324,4340
397,-5116,8637
398,-9616,3132
399,-9914,-8398
400,-9127,4476
401,3809,-4074
402,1331,-5658
403,2408,3108
404,6523,7346
405,-2393,-769
406,2526,-7340
407,4198,-4960
408,4641,-9900
409,64,-2467
410,4339,-3498
411,-9975,3729
412,-4540,2012
413,2951,1679
414,6619,-7930
415,9213,-710
416,-3789,-6560
417,-6672,-7918
418,4170,-5060
419,9375,1025
420,-36,6747
421,1867,-7246
422,5269,-8649
423,-5781,-3806
424,7087,-4959
425,386,-8710
426,7884,7245
427,-8420,2178
428,-955,-7812
429,3025,9089
430,7795,8110
431,-8696,-7801
432,5673,4792
433,-7355,4203
434,6367,-8324
435,-1573,9567
436,488,7213
437,4137,5917
438,-3674,4686
439,5215,8078
440,-8260,-7867
441,7077,8209
442,7571,-9588
443,-8806,64
444,1831,-4624
445,8099,8368
446,-2569,7488
447,-6370,-3852
448,-9661,-5278
449,-7186,-8430
450,-3310,-9413
451,-9263,-141
452,1283,-1053
453,-3377,-5140
454,-9560,5773
455,-5485,9226
456,8239,-1018
457,3095,-1436
458,1623,-2629
459,9885,4418
460,2511,2975
461,-6336,6595
462,7435,7937
463,-6878,-9149
464,9517,-2240
465,795,-1101
466,3395,-3942
467,6250,-7476
468,-5612,-2758
469,7481,-2672
470,5761,-5397
471,-2283,5553
472,9662,-7482
473,-7481,-8808
474,-7789,3776
475,6905,5940
476,-6654,-7841
477,7323,-5672
478,-8518,-4637
479,8110,1694
480,-1090,107
481,4758,4651
482,-9411,-1259
483,-5096,5344
484,7167,-7204
485,-9057,-8553
486,6708,6549
487,8855,-8877
488,5161,5796
489,4629,2389
490,5924,-5293
491,2335,-7358
492,-7308,-3938
493,8972,6703
494,3166,1817
495,-7859,-8618
496,5794,7601
497,-9771,4914
498,1380,5348
499,5442,8239
500,-7013,4938
501,6533,-8453
502,2886,5542
503,1393,3148
504,-2430,9194
505,-8969,5524
506,5094,-5236
507,-6877,-6040
508,4743,36
509,1642,8017
510,1584,-2739
511,3549,-6185
512,-6246,9097
513,2720,107
514,-329,1736
515,3736,-5910
516,7442,3192
517,-5034,-9022
518,-3037,-2274
519,-3458,-4434
520,1733,-1545
521,3406,-9242
522,-2150,-3939
523,-8456,9077
524,-3766,-8742
525,-7024,-1636
526,-344,9769
527,-7376,-8666
528,-1415,5706
529,6971,1897
530,1279,-190
531,3352,-102
532,-2023,8601
533,-4890,-6796
534,36,2510
535,7437,2912
536,5895,-9831
537,8043,-9719
538,-8439,12
539,9792,2013
540,-5299,1342
541,-95,-6458
542,41,3289
543,-181,-5718
544,-6241,-2618
545,3873,-2361
546,-3282,-5881
547,-3124,-1206
548,-2790,4356
549,4884,-8992
550,-9660,1186
551,6571,8693
552,-6745,-1800
553,-4146,-9040
554,2487,8368
555,-4015,1083
556,8830,-7096
557,-2492,1632
558,1719,-4386
559,-8612,500
560,-5190,-1413
561,7725,358
562,-3983,-8738
563,-2452,5496
564,1806,6218
565,3184,-4849
566,7359,-7628
567,-7513,9020
568,-34,-4245
569,4339,4403
570,-9760,-8134
571,8901,3479
572,8315,7938
573,7426,2043
574,1883,-4987
575,-4342,8878
576,-5548,-1511
577,6599,-4036
578,-100,5211
579,5293,5041
580,4020,3792
581,8427,4491
582,1357,-1908
583,7359,-9419
584,1024,996
585,-8731,-7828
586,-5181,8970
587,9312,-7969
588,-1309,5195
589,-7697,5084
590,-6755,1343
591,3080,-2061
592,6525,-7770
593,9098,9021
594,4348,3967
595,-7594,-2228
596,430,461
597,-7465,-8923
598,-6003,1852
599,72,2497
600,-1395,7980
601,8453,-9163
602,682,7309
603,3611,7515
604,-5129,-2427
605,-4688,-4186
606,6776,2641
607,-7497,-1418
608,7023,1832
609,-8178,3062
610,-8081,-8397
611,-707,-5628
612,8202,-4754
613,-8055,-7626
614,6289,-5274
615,6479,1324
616,4798,-3796
617,-7339,9661
618,-8292,-5929
619,-4791,-489
620,-7671,4484
621,4802,8842
622,-5111,-5123
623,-6513,7964
624,9466,591
625,-9979,1827
626,-7931,3547
627,-6691,-6978
628,3049,8062
629,-5084,-5855
630,3058,7809
631,1090,-9644
632,-9690,5236
633,-6075,-9212
634,-2178,-606
635,8739,123
636,8946,-4725
637,4440,5479
638,6614,6907
639,8709,-1638
640,8036,-4865
641,-3633,543
642,-3315,9703
643,-3163,1081
644,4481,6713
645,-5246,-7180
646,7787,-187
647,-6995,3169
648,7550,-7647
649,-2050,-4469
650,2553,8865
651,1872,2063
652,9247,3879
653,-859,-5800
654,-8916,-9442
655,8060,4956
656,2342,9518
657,-8770,9707
658,4288,-795
659,-4073,-3107
660,2306,1423
661,-1474,6266
662,9633,-4793
663,9804,-2485
664,-6539,1686
665,-3107,-7920
666,-6209,-9636
667,1801,2556
668,-7181,-3101
669,-5127,5527
670,-7493,5228
671,-9200,-7415
672,-7550,9705
673,2010,-9006
674,7410,8257
675,-9160,7979
676,-9573,3227
677,3518,-115
678,-4469,1426
679,-9743,3899
680,-7758,-2825
681,4185,-666
682,869,2208
683,-7005,-6617
684,2894,9343
685,5983,-5547
686,-9964,1845
687,-7546,2192
688,-8548,2431
689,-8542,-6853
690,6558,4633
691,1028,6762
692,8885,-5480
693,4074,-4183
694,-3975,9932
695,-420,5566
696,4580,-9040
697,4460,-7939
698,46,-9351
699,1368,6486
700,-7121,-9633
701,-634,-3673
702,5351,-2284
703,3800,-1709
704,-3040,2661
705,-8007,-3640
706,-9745,-4667
707,1142,4778
708,226,-749
709,3185,-521
710,-1646,4720
711,-1732,-8929
712,-1859,6549
713,6766,7632
714,8858,6298
715,-6925,-4423
716,-2236,-9207
717,-9335,-6917
718,2791,-818
719,-4734,-4009
720,6456,2951
721,-4985,-642
722,6435,7252
723,863,-5993
724,8253,2856
725,3737,9825
726,-7249,8861
727,-8319,-8347
728,5482,45
729,4267,-1102
730,-7959,8038
731,-8288,-2597
732,-1288,-5134
733,-81,-8382
734,-6004,-7810
735,6873,6118
736,7113,-33
737,7523,-8925
738,8945,6644
739,1403,1568
740,4857,-9311
741,-3205,-6726
742,-4050,-6451
743,-2017,-3635
744,5413,6205
745,7566,8942
746,5154,1131
747,957,-1855
748,6713,5714
749,7203,1200
750,-8610,-2250
751,-2546,-6886
752,2455,9491
753,-4809,-9485
754,8432,-2176
755,-787,226
756,-2759,-8704
757,7320,5152
758,3153,9073
759,3771,2699
760,1498,1982
761,-9286,6626
762,2588,-2711
763,6201,2980
764,-3504,4815
765,318,-7282
766,-2330,-9222
767,-7440,-5556
768,-4230,5554
769,1309,8318
770,9342,7846
771,5871,-724
772,-6224,-9052
773,-3849,31
774,-8976,-7594
775,-4482,5112
776,2830,-7363
777,-4315,6639
778,-2086,-8164
779,2426,-3594
780,8746,6147
781,8600,-5916
782,-9637,-7521
783,7826,-6898
784,7321,-3612
785,-8202,-212
786,200,-5421
787,-912,-1571
788,-6170,-6091
789,4952,-8364
790,5296,-7745
791,4168,-775
792,-2349,-9227
793,4459,-5009
794,8279,-6360
795,-5000,2108
796,2980,1962
797,3927,-5276
798,-4198,6224
799,-3904,-1
800,6978,-6875
801,-3087,-1567
802,-8457,-6834
803,5918,-5229
804,-4543,-8393
805,6691,-3038
806,222,6933
807,2837,-4267
808,8756,-2643
809,-1594,-5196
810,3913,6707
811,-2620,1133
812,8028,-8834
813,-5220,9821
814,1502,2309
815,4010,4966
816,-3729,-4936
817,-3793,8756
818,-4864,9779
819,-8922,9101
820,-5518,-3533
821,4078,8225
822,7323,6007
823,-4318,552
824,3243,753
825,4336,-922
826,6059,641
827,-9807,-7903
828,-964,4644
829,3384,-2658
830,-3704,-5689
831,1250,2381
832,8767,8998
833,1446,-374
834,-9879,2685
835,8981,-7477
836,-559,-3193
837,-6329,-7274
838,-1464,1665
839,-711,-1509
840,8414,-2174
841,-720,-9442
842,8310,-2948
843,5601,1027
844,9444,1000
845,-4328,1351
846,2436,-7838
847,-6277,8285
848,9861,1740
849,-8462,1234
850,-5620,4892
851,7538,-7352
852,-5341,-8654
853,-639,-9794
854,-7039,6910
855,-1675,-241
856,9368,8510
857,-9164,-2483
858,-5461,-6506
859,-2018,8661
860,-5475,-2737
861,9952,3678
862,-716,-7381
863,5638,-9516
864,6810,346
865,9334,2871
866,-8632,-2712
867,-6735,3074
868,5524,9088
869,6265,-7620
870,6289,-8183
871,-143,-9665
872,-927,8125
873,8713,-2932
874,-37,5933
875,-3206,-390
876,2019,-1859
877,-6501,-3465
878,5741,-2466
879,6946,7771
880,4536,8299
881,-875,-1197
882,-7589,-7978
883,9962,-2280
884,9215,-4225
885,702,-2940
886,-599,-7943
887,9878,-5019
888,-745,-6700
889,-7895,3617
890,-2412,7058
891,131,9571
892,9601,3711
893,-1277,-6174
894,-3263,-5485
895,-4503,-199
896,-7003,6
897,-5933,9532
898,54,9297
899,1256,9240
900,9960,9897
901,-4413,3240
902,-2536,4344
903,-6776,-3819
904,-2966,-9408
905,-877,6933
906,8069,8789
907,-8626,-4726
908,1546,7191
909,5412,-9539
910,-1613,9019
911,7548,7508
912,-6477,-8533
913,-5268,-8795
914,2619,-2523
915,-3275,-9495
916,-6321,6481
917,2442,6675
918,-94,-927
919,6455,-9663
920,-3114,2125
921,-4943,-4319
922,-7858,6952
923,9993,-6514
924,-1655,1278
925,-7581,-4971
926,-208,-483
927,-6364,5626
928,-7786,6844
929,-5091,-9673
930,-2707,-2380
931,2509,-1420
932,-1149,-1155
933,-7181,-5864
934,2297,-5592
935,2604,-9329
936,7288,2365
937,-7128,1982
938,-3903,-8357
939,-4379,4159
940,5265,-1246
941,9217,926
942,-555,-2440
943,2315,-187
944,2786,-7605
945,6413,-8254
946,-7198,-7486
947,6122,-4093
948,7242,-1864
949,6606,2786
950,8820,6112
951,388,-6744
952,-3148,1339
953,-1508,-8888
954,261,3924
955,44,-1337
956,-4251,-6961
957,-3656,-9977
958,-5913,9328
959,7182,-8767
960,-5212,9654
961,7855,8645
962,7708,-1528
963,-4326,6568
964,4116,3864
965,-1349,8860
966,-3137,-9463
967,7124,1852
968,3110,-2475
969,-6385,-251
970,2540,-6444
971,5914,7912
972,9104,-7775
973,-6636,8761
974,2031,-3001
975,7601,3371
976,-6568,7084
977,-573,-4145
978,-8025,-6498
979,8724,4645
980,-7136,579
981,-6661,-601
982,-870,1588
983,8029,6665
984,6705,-4361
985,-2429,-3706
986,-6143,604
987,-4818,-7166
988,-4426,6544
989,-879,-6002
990,6791,5579
991,7816,9602
992,-1379,-7961
993,-4790,-6700
994,-2721,-3433
995,3206,-5743
996,9020,-4662
997,-4318,-5367
998,5890,8645
999,7650,7682
1000,2179,2336
1001,8290,-7819
1002,-4246,8232
1003,-823,4313
1004,3752,5671
1005,4522,-9020
1006,1911,5630
1007,2386,8818
1008,5733,-2832
1009,7446,6498
1010,9779,3183
1011,-2899,-6247
1012,-1390,-8940
1013,7038,-439
1014,-7206,-8315
1015,320,6871
1016,7881,-5531
1017,-2232,-7784
1018,1654,4449
1019,-3311,9866
1020,1372,-9937
1021,-5415,9264
1022,-7271,8159
1023,-813,-5655
1024,8172,-1193
1025,-3932,-2589
1026,5474,3285
1027,-2560,3433
1028,3477,3964
1029,-9839,-181
1030,4617,-7044
1031,1584,6710
1032,3667,-8217
1033,-1777,8002
1034,1415,-6438
1035,-1526,-971
1036,6508,3789
1037,7978,-4569
1038,2989,-4486
1039,8429,9101
1040,-8736,-6438
1041,-1702,-5603
1042,633,-1641
1043,-5801,6765
1044,2235,2083
1045,-3200,-13
1046,1207,-1896
1047,-1987,-1139
1048,-3872,-8796
1049,5796,2687
1050,-9684,3814
1051,-7531,-3388
1052,-9636,-8083
1053,-518,4550
1054,-9432,-5927
1055,-9739,-7882
1056,-6155,3402
1057,5626,9517
1058,-8004,9283
1059,7161,-8320
1060,-8876,-7193
1061,-6840,7664
1062,2381,-5143
1063,-4730,-3652
1064,-9821,-6347
1065,-5867,-4421
1066,8780,-1803
1067,-1828,-8253
1068,9667,5862
1069,9872,-120
1070,-8845,9029
1071,2915,-3454
1072,1011,-7506
1073,5635,-2428
1074,4246,9053
1075,-3131,-6830
1076,-1482,6882
1077,-9193,-7585
1078,-97,-8614
1079,-3639,-1210
1080,5247,9491
1081,-8666,2554
1082,5080,6612
1083,6817,-9601
1084,3347,2763
1085,-4605,-2053
1086,6002,2170
1087,1156,4119
1088,-8358,-8026
1089,-949,-9732
1090,-6792,-9211
1091,7343,-6924
1092,3493,6551
1093,5363,-5869
1094,-3108,3935
1095,6828,-3241
1096,-2152,8018
1097,4843,-5434
1098,9249,-4837
1099,327,-6685
1100,7217,1845
1101,5908,-950
1102,-3822,-7242
1103,-4883,3976
1104,8957,7391
1105,1644,3582
1106,5638,-2798
1107,-9191,-9664
1108,-1912,8384
1109,761,-7279
1110,2731,-2430
1111,584,-5240
1112,-6823,-8868
1113,1932,-9532
1114,-8822,2554
1115,6376,-9870
1116,5435,2799
1117,-4466,6434
1118,-4488,9862
1119,1133,-8749
1120,-4017,233
1121,-5006,-5952
1122,-6214,7842
1123,7002,-4683
1124,4630,41
1125,-7652,4700
1126,7959,-3454
1127,3640,6582
1128,3229,-2734
1129,6700,-7465
1130,-1672,5450
1131,-6435,-333
1132,-2826,-2291
1133,4,-5116
1134,-115,9618
1135,-7510,-3405
1136,336,-3087
1137,4958,-3251
1138,-3176,293
1139,-277,-835
1140,-8097,7769
1141,4677,-3590
1142,9318,-7027
1143,-9609,-7634
1144,5332,5021
1145,-9653,4917
1146,1655,-6441
1147,7038,-6312
1148,-9989,4634
1149,5485,3732
1150,-4137,-9242
1151,8366,475
1152,4474,2141
1153,-1853,-5739
1154,142,9747
1155,-6669,5680
1156,9131,-1124
1157,-7516,8820
1158,4726,1364
1159,8552,1369
1160,7306,-6292
1161,-4928,-9191
1162,3775,9679
1163,7877,-3284
1164,-9260,-8376
1165,-8170,3791
1166,-6043,603
1167,112,7358
1168,3411,-6897
1169,-2727,-6983
1170,-4461,-1801
1171,6204,2666
1172,5535,2822
1173,7207,8736
1174,-1647,4856
1175,6656,7812
1176,4016,3737
1177,2171,-9375
1178,5814,2880
1179,-6130,-4854
1180,8224,-3677
1181,9843,55
1182,4273,-8659
1183,7269,-4595
1184,-7454,6982
1185,-9348,8777
1186,-8289,-9828
1187,4690,-9224
1188,-8365,-4891
1189,-1593,9476
1190,4831,1070
1191,-7727,9590
1192,-1216,-2328
1193,8560,372
1194,5971,-2281
1195,14,-8937
1196,-8368,620
1197,1917,6477
1198,1852,2376
1199,-8015,1392
1200,-5368,-803
1201,-8366,6704
1202,1075,1517
1203,6187,-6959
1204,-1424,313
1205,3159,3882
1206,-4051,-2694
1207,2484,6481
1208,-9024,1615
1209,-4302,-8309
1210,9830,1621
1211,-8494,4391
1212,3941,-3804
1213,4359,-2460
1214,379,1688
1215,5915,-1211
1216,-7627,-4801
1217,4877,395
1218,5634,-3893
1219,7407,442
1220,1185,-2852
1221,9408,9498
1222,7178,4419
1223,5930,-6336
1224,-7696,3384
1225,-2659,8564
1226,6387,-1379
1227,2696,-4438
1228,8768,7055
1229,2326,5502
1230,7178,-8132
1231,9013,4942
1232,-2555,-5685
1233,-4327,-7056
1234,33,-8957
1235,-567,-2228
1236,-414,264
1237,1726,9379
1238,-4827,-9593
1239,4859,6700
1240,-7102,6967
1241,-5965,1586
1242,3035,5554
1243,307,-2899
1244,298,9086
1245,-5224,-1108
1246,-7248,1169
1247,8093,6278
1248,9963,-1422
1249,2959,-2729
1250,-3720,5791
1251,-8988,-3562
1252,-7261,-529
1253,-2852,-5814
1254,-3348,2364
1255,-4420,-7344
1256,7503,-3734
1257,-2745,-387
1258,5867,9677
1259,-4569,-3414
1260,6069,-7971
1261,5313,6861
1262,2460,-8544
1263,3343,3709
1264,7301,-3899
1265,-4323,4748
1266,6772,-6912
1267,-2248,-2994
1268,-1363,4594
1269,5190,1089
1270,7800,5296
1271,-7839,5461
1272,2364,8061
1273,-1411,-5088
1274,-7381,-8937
1275,-8826,-8795
1276,2504,-5202
1277,-2849,-9501
1278,-3327,-4234
1279,1783,769
1280,-2576,-8128
1281,9460,-1992
1282,-3469,-3639
1283,582,4693
1284,2623,-1315
1285,-4332,8900
1286,2014,8160
1287,3468,-2090
1288,-7724,7322
1289,3072,7527
1290,-8756,-6250
1291,-9197,7945
1292,-1073,642
1293,8524,-7892
1294,-4572,0
1295,3661,-3395
1296,-3471,-8595
1297,-66,435
1298,-6029,-4812
1299,-3279,-1209
1300,1152,3535
1301,-9713,-2135
1302,-5007,9799
1303,6746,-3938
1304,5441,1013
1305,4008,656
1306,-3933,-1900
1307,-7348,-9499
1308,2221,9423
1309,-3432,-8584
1310,7932,4825
1311,-9284,-7256
1312,4366,-7837
1313,-7431,4197
1314,1400,-9955
1315,-2850,-3604
1316,7923,2908
1317,5550,9007
1318,9747,7039
1319,-2984,-7894
1320,-1942,2905
1321,-965,-7343
1322,-5013,-3293
1323,-823,8443
1324,-1792,-806
1325,373,-9639
1326,-7652,-7817
1327,-5130,-3349
1328,9936,-3496
1329,6157,8361
1330,-8500,-1069
1331,-3412,-885
1332,-5622,5579
1333,480,8138
1334,4116,-7657
1335,8974,5809
1336,2067,1065
1337,-3450,-4376
1338,-9317,4527
1339,-951,-7257
1340,-7716,3351
1341,6754,-9352
1342,9118,9936
1343,-3897,-8766
1344,-146,-3224
1345,-3656,9156
1346,-8921,-6644
1347,-2210,7199
1348,6779,-5488
1349,-4999,8074
1350,9610,8030
1351,1460,-3749
1352,7359,-4306
1353,-1413,-3648
1354,6402,-157
1355,8630,2288
1356,-6908,3311
1357,2290,-365
1358,7457,1847
1359,2724,-8565
1360,-5529,3759
1361,3251,-1974
1362,7156,8046
1363,-456,-7173
1364,-278,-8134
1365,-5847,8474
1366,2429,8523
1367,-5957,9477
1368,-8813,2651
1369,6557,-6036
1370,7773,-8759
1371,-7365,646
1372,-6988,-2998
1373,-4608,-3611
1374,-8066,-2049
1375,-8651,5678
1376,5770,-4503
1377,-7527,3636
1378,-2360,7947
1379,2943,9903
1380,-2536,-6958
1381,-6012,6049
1382,-9085,2552
1383,7434,-4657
1384,-8573,-840
1385,-7701,1921
1386,-122,-2477
1387,7074,-6439
1388,3610,8838
1389,-4162,6019
1390,3273,-1464
1391,-6625,-1587
1392,972,-6028
1393,-7453,6719
1394,7122,-337
1395,-4921,9645
1396,8805,-4140
1397,-9290,4167
1398,6801,4511
1399,-6744,3217
1400,7291,3222
1401,1537,2153
1402,547,6397
1403,-1759,-8284
1404,-3194,-2079
1405,5421,-8365
1406,-4844,2202
1407,2976,-2998
1408,-7749,5435
1409,-8810,4942
1410,9143,1591
1411,7189,-42
1412,75,-5952
1413,-8062,6729
1414,-7985,-4603
1415,-243,2126
1416,-6304,2939
1417,1721,2112
1418,-3224,-7482
1419,5742,2534
1420,-9115,6170
1421,-1142,5303
1422,-8824,-1408
1423,7815,37
1424,265,7663
1425,2569,8553
1426,-6050,7987
1427,4700,1688
1428,7226,-6585
1429,2106,1741
1430,-7910,-2648
1431,-180,6654
1432,5360,-995
1433,-6664,-8360
1434,-541,5984
1435,-6050,8653
1436,-8346,4405
1437,-407,-9638
1438,6531,2810
1439,8788,9408
1440,6294,-8314
1441,4017,-8761
1442,4710,8348
1443,-4558,-9229
1444,8106,-7071
1445,-3459,8571
1446,4870,3161
1447,-2072,-6225
1448,76,-6766
1449,-5603,5105
1450,438,7149
1451,-770,2336
1452,-6298,-357
1453,-3928,-6048
1454,-2336,-4864
1455,4182,8039
1456,-7342,-4975
1457,9160,3553
1458,-4992,-4158
1459,7122,-6203
1460,294,-2184
1461,-7799,4997
1462,-452,-2490
1463,8761,824
1464,1609,-4056
1465,4013,8204
1466,2708,4880
1467,-6587,4578
1468,-9506,-4091
1469,-4609,-9782
1470,8060,5562
1471,-1186,3104
1472,-6503,7009
1473,-1534,1842
1474,2820,4291
1475,-9077,-9542
1476,-1383,-4617
1477,-6116,9997
1478,-1245,-4799
1479,7907,5990
1480,-4234,953
1481,-7297,2597
1482,6853,-155
1483,1644,7820
1484,-7372,6557
1485,-6845,8582
1486,3387,-7183
1487,-2558,-374
1488,-6190,-6629
1489,3981,3193
1490,-2485,1709
1491,7168,-1443
1492,-8124,4098
1493,1612,6073
1494,-1154,-6595
1495,-1269,3311
1496,185,595
1497,1303,-2002
1498,-7974,-743
1499,2056,-2067
1500,7391,-2767
1501,-4738,6147
1502,2089,5750
1503,4669,-6758
1504,-1007,-4263
1505,-8481,3599
1506,7259,-547
1507,-4891,4570
1508,9052,2064
1509,4570,7007
1510,-9382,-9022
1511,3988,-6633
1512,6887,-9473
1513,-4535,-5113
1514,7070,-2204
1515,-3462,413
1516,7646,-9357
1517,9326,-7110
1518,1851,5165
1519,1410,6567
1520,4549,-8693
1521,-3328,-1132
1522,3810,8633
1523,-1405,-9149
1524,-1103,2023
1525,-7265,3223
