vertex_name,position_x,position_y
373,0.08358,0.192
374,0.2737,0.2724
375,0.2689,0.345
376,0.2661,0.2915
377,-0.03473,-0.07302
378,0.3091,0.2293
379,0.4453,0.2767
380,0.2266,0.4209
381,0.2111,0.2228
382,0.2121,0.2287
383,0.1801,0.2189
384,0.1896,0.2843
385,0.2442,0.1685
386,0.04445,0.3478
387,0.2739,0.2691
388,0.2116,0.1492
389,0.2914,0.2926
390,0.1972,0.2965
391,0.2184,0.2941
392,0.2175,0.3321
393,0.2644,0.2139
394,0.1011,0.02425
395,0.1434,0.3533
396,0.1672,0.3289
397,0.1974,0.3575
398,0.258,0.2731
399,0.1942,0.3688
400,0.2206,0.3117
401,0.2606,0.2176
402,0.188,0.277
403,0.156,0.2141
404,0.2429,0.3051
405,0.1855,0.2496
406,0.2363,0.3677
407,-0.01209,0.7983
408,0.2364,0.3116
409,0.2288,0.3251
410,0.285,0.2059
411,0.302,0.2706
412,0.1677,0.2673
413,0.1624,0.3423
414,0.1358,0.427
415,0.1859,0.2766
416,0.2013,0.2995
417,0.3248,0.3241
418,0.2355,0.317
419,0.2578,0.1714
420,0.2229,0.2669
421,0.2116,0.3168
422,0.2454,0.5924
423,0.05457,0.09477
424,0.2608,0.3056
425,0.2836,0.3502
426,0.201,0.2698
427,0.2427,0.2723
428,0.2368,0.336
429,0.1069,0.2715
430,0.2148,0.231
431,0.2209,0.302
432,0.2145,0.2792
433,0.1753,0.2824
434,-0.06379,0.4673
435,0.2725,0.2244
436,0.2696,0.2413
437,0.1437,0.2592
438,0.2104,0.2634
439,0.1831,0.2479
440,0.2281,0.2819
441,0.1582,0.3455
442,0.2266,0.3552
443,0.2956,0.1959
444,0.1821,0.2973
445,0.1769,0.2137
446,0.3146,0.2948
447,0.331,0.3047
448,0.1495,0.4009
449,0.2991,0.2629
450,0.3283,0.2679
451,0.2447,0.2657
452,0.1498,0.1735
453,0.3015,0.3259
454,0.2537,0.2838
455,0.2147,0.2981
456,0.2902,0.2519
457,0.3108,0.2163
458,0.1423,0.2594
459,0.1582,0.3455
460,0.1549,0.2957
461,0.1998,0.2812
462,0.2226,0.2692
463,0.2079,0.2367
464,0.2487,0.3537
465,0.2116,0.3168
466,0.1985,0.1152
467,0.2043,0.3168
468,0.2958,0.2421
469,0.1998,0.2812
470,0.2871,0.3349
471,0.1487,0.2918
472,0.2967,0.2185
473,0.2103,0.2476
474,0.303,0.2382
475,0.1759,0.2831
476,0.1613,0.2641
477,0.2064,0.2381
478,0.139,0.2684
479,0.1233,0.2518
480,0.2042,0.2794
481,0.1289,0.2443
482,0.1445,0.3186
483,0.1695,0.3516
484,0.1361,0.3853
485,0.1396,0.351
486,0.2596,0.1861
487,0.1761,0.1967
488,0.1303,0.3357
489,0.1106,0.4698
490,0.1109,0.1979
491,0.1001,0.3405
492,0.03648,0.1104
493,0.09468,0.146
494,0.1497,0.2993
495,0.136,0.2834
496,0.1064,0.2674
497,0.2718,-0.1305
498,0.3249,0.1509
499,0.005121,0.2255
500,0.1685,0.2807
501,0.2823,0.2148
502,0.1788,0.2987
503,0.1811,0.2943
504,0.1709,0.3074
505,0.2643,0.3478
506,0.1126,0.394
507,0.2261,0.2385
508,0.2275,0.472
509,0.2586,0.3066
510,0.2715,0.2406
511,0.3777,0.539
512,-0.01358,-0.01855
513,0.2332,0.3457
514,0.1708,0.3476
515,0.2569,0.2896
516,0.3286,0.258
517,0.2211,0.2804
518,0.2108,0.3004
519,0.1269,0.3773
520,0.3068,0.2373
521,0.1507,0.3087
522,0.2523,0.3568
523,0.2887,0.2434
524,0.2245,0.3395
525,0.1842,0.3291
526,0.1644,0.3729
527,0.4065,0.2817
528,0.3197,0.3056
529,0.3274,0.2204
530,0.3632,0.3606
531,0.3165,0.285
532,0.3176,0.2958
533,0.3051,0.2039
534,0.2631,0.2375
535,0.3293,0.2354
536,0.3098,0.1947
537,0.2869,0.2916
538,0.2966,0.2771
539,0.2665,0.2794
540,0.297,0.2923
541,0.3118,0.314
542,0.03333,0.1432
543,0.177,0.2253
544,0.1813,0.1502
545,0.27,0.2271
546,0.2213,0.3534
547,0.1596,0.2647
548,0.1899,0.2233
549,0.2763,0.3626
550,0.2208,0.2148
551,0.2631,0.2177
552,0.2455,0.2479
553,0.3361,0.2949
554,0.212,0.2672
555,0.1811,0.3403
556,0.2331,0.1996
557,0.2176,0.09605
558,0.2288,0.3535
559,0.297,0.3394
560,0.3378,0.196
561,0.2498,0.3079
562,0.191,0.3721
563,0.2183,0.1754
564,0.06822,0.1628
565,0.2849,0.1369
566,0.3616,0.1915
567,0.2783,0.3411
568,0.2416,0.3521
569,0.1436,0.237
570,0.1763,0.2411
571,0.2433,0.2184
572,0.11,0.1446
573,0.1355,0.4708
574,0.2036,0.1951
575,0.2292,0.3365
576,0.1843,0.2653
577,0.1732,0.1512
578,0.1371,0.2229
579,0.1422,0.1529
580,0.1197,0.221
581,0.1079,0.3475
582,0.305,0.2551
583,0.3039,0.1486
584,0.08086,0.2667
585,0.3267,0.1902
586,0.155,0.2136
587,0.257,0.2611
588,0.112,0.1597
589,0.1472,0.292
590,0.1948,0.292
591,0.2026,0.2123
592,0.2051,0.3145
593,0.1848,0.3117
594,0.186,0.2482
595,0.3132,0.1965
596,0.3946,0.1559
597,0.3281,0.2244
598,0.1291,0.181
599,0.2777,0.184
600,0.07333,0.2377
601,0.272,0.2446
602,0.3428,0.1983
603,0.2348,0.3013
604,0.2997,0.1784
605,0.06597,0.2505
606,0.1678,0.2163
607,0.258,0.2124
608,0.2273,0.3217
609,0.1524,0.3317
610,0.2012,0.2849
611,0.1995,0.3081
612,0.1755,0.268
613,0.1261,0.3849
614,0.08596,0.2662
615,0.26,0.1812
616,0.2134,0.3513
617,0.0892,0.3888
618,0.04441,0.01357
619,0.1033,0.2937
620,0.3014,0.2303
621,0.1103,0.4162
622,0.2383,0.27
623,0.189,0.3362
624,0.1906,0.3094
625,0.3579,0.2942
626,0.2089,0.2766
627,0.3147,0.3004
628,0.2163,0.3088
629,0.2833,0.3329
630,0.2573,0.2965
631,0.2307,0.2987
632,0.2781,0.2745
633,0.2597,0.3233
634,0.181,0.3315
635,0.1913,0.2635
636,0.1543,0.3046
637,0.228,0.1918
638,0.2213,0.3067
639,0.3402,0.1892
640,0.3394,0.2713
641,0.1084,0.2645
642,0.2834,0.1467
643,0.2086,0.3228
644,0.2831,0.2307
645,0.1793,0.2198
646,0.1044,0.3149
647,0.1143,0.135
648,0.1737,0.3116
649,0.1748,0.2572
650,0.1825,0.296
651,0.2333,0.2899
652,0.2313,0.342
653,0.2165,0.2224
654,0.2668,0.2108
655,0.3801,0.2921
656,0.2231,0.2461
657,0.2434,0.123
658,0.2048,0.276
659,0.2371,0.2055
660,0.1867,0.2287
661,0.2237,0.3021
662,0.2493,0.275
663,0.06717,0.07816
664,0.1243,0.2853
665,0.2103,0.3017
666,0.1464,0.3336
667,0.2316,0.317
668,0.2056,0.2813
669,0.3344,0.1926
670,0.2127,0.2909
671,0.2483,0.2875
672,0.1964,0.2483
673,0.2409,0.3759
674,0.1856,0.3358
675,0.2826,0.2409
676,0.2757,0.3413
677,0.1487,0.3058
678,0.2503,0.2532
679,0.2388,0.3243
680,0.3131,0.2583
681,0.1626,0.3729
682,0.1285,0.2238
683,0.211,0.2597
684,0.2144,0.3559
685,0.2274,0.2323
686,0.2934,0.2479
687,0.2042,0.272
688,0.3239,0.2828
689,0.2591,0.309
690,0.2367,0.2898
691,0.1624,0.2933
692,0.208,0.2127
693,0.2109,0.3346
694,0.245,0.3498
695,0.2515,0.2544
696,0.1551,0.2997
697,0.2372,0.2363
698,0.2768,0.2435
699,0.2118,0.2896
700,0.2349,0.201
701,0.236,0.3916
702,0.1658,0.3389
703,0.2412,0.2697
704,0.2231,0.3443
705,0.1484,0.2585
706,0.2472,0.3358
707,0.2832,0.2239
708,0.171,0.3445
709,0.2093,0.2596
710,0.417,0.2456
711,0.2917,0.2732
712,0.2094,0.3106
713,0.3003,0.5679
714,0.2961,0.207
715,0.08688,0.2027
716,0.1849,0.2464
717,0.2206,0.3608
718,0.09404,0.2348
719,0.1596,0.2647
720,0.1291,0.2749
721,0.2139,0.33
722,0.3379,0.228
723,0.03333,0.1432
724,0.2552,0.1928
725,0.1924,0.2945
726,0.191,0.2332
727,0.2811,0.2794
728,0.2336,0.1453
729,0.2491,0.2597
730,0.2532,0.1585
731,0.2313,0.289
732,0.1682,0.2361
733,0.1863,0.2939
734,0.2046,0.2525
735,0.2409,0.334
736,0.3232,0.3013
737,0.04402,0.3355
738,0.272,0.2735
739,0.1978,0.2474
740,0.3391,0.2722
741,0.2725,0.2174
742,0.2595,0.2576
743,0.2192,0.2541
744,0.1756,0.2265
745,0.2394,0.2256
746,0.2307,0.2887
747,0.1939,0.2749
748,0.1377,0.2297
749,0.2046,0.2877
750,0.2577,0.1111
751,0.4302,0.2613
752,0.3213,0.2803
753,0.2384,0.269
754,0.2717,0.2158
755,0.1641,0.3113
756,0.2188,0.2622
757,0.1209,0.2968
758,0.04771,0.1547
759,0.2705,0.2309
760,0.05541,0.2979
761,0.1968,0.2565
762,0.2019,0.2953
763,0.2435,0.3458
764,0.2243,0.222
765,0.1968,0.2651
766,0.09049,0.1615
767,0.2455,0.1147
768,0.1545,0.214
769,0.2884,0.2031
770,0.1714,0.2532
771,0.2171,0.2377
772,0.1661,0.2428
773,0.1848,0.3541
774,0.1942,0.3605
775,0.1804,0.2897
776,0.2205,0.2608
777,0.5475,0.291
778,0.1158,0.3392
779,0.2733,0.2794
780,0.2514,0.3141
781,0.1976,0.2522
782,0.3666,0.4027
783,0.2338,0.3861
784,0.178,0.3389
785,0.1641,0.2934
786,0.1978,0.3876
787,0.2222,0.3621
788,0.1507,0.3087
789,0.176,0.2543
790,0.1583,0.2843
791,0.2109,0.3245
792,0.3154,0.2845
793,0.3677,0.2535
794,0.1823,0.3596
795,0.1992,0.3615
796,0.2545,0.3
797,0.238,0.2113
798,0.2313,0.2408
799,0.2344,0.2729
800,0.2233,0.2636
801,0.1413,0.142
802,0.1701,0.2795
803,0.1453,0.2397
804,0.2533,0.1855
805,0.2441,0.2182
806,0.1814,0.2296
807,0.3141,0.204
808,0.2366,0.237
809,0.2135,0.3487
810,0.2362,0.2534
811,0.3332,0.2839
812,0.09478,0.3224
813,-0.01467,0.1722
814,0.1757,0.1868
815,0.3108,0.2887
816,0.1749,0.2694
817,0.2382,0.166
818,0.255,0.2466
819,0.225,0.3229
820,0.2626,0.1914
821,0.1581,0.2139
822,0.2248,0.3018
823,0.1696,0.2505
824,0.2434,0.1917
825,0.2653,0.2475
826,0.2242,0.3418
827,0.2779,0.3519
828,0.1281,0.03587
829,0.3125,0.2245
830,0.09835,0.2324
831,0.1404,0.2333
832,0.2037,0.2041
833,0.2054,0.2785
834,0.251,0.2909
835,0.3364,0.274
836,0.1886,0.3201
837,0.1472,0.2295
838,0.2303,0.3478
839,0.1962,0.2787
840,0.1862,0.238
841,0.2005,0.2969
842,0.1726,0.492
843,0.3315,0.1208
844,0.3253,0.2515
845,0.3204,0.2096
846,0.2608,0.3121
847,0.157,0.2251
848,0.2841,0.191
849,0.2693,0.254
850,0.2428,0.3798
851,0.184,0.3457
852,0.2248,0.2363
853,0.3079,0.184
854,0.3138,0.2112
855,0.2237,0.3067
856,0.2959,0.35
857,0.2786,0.1293
858,0.2231,0.3443
859,0.1025,0.2479
860,0.177,0.3114
861,0.1871,0.2806
862,0.06879,0.1776
863,0.246,0.2925
864,0.177,0.2789
865,0.04028,0.1504
866,0.2455,0.2046
867,0.2867,0.1801
868,0.1881,0.2842
869,0.2317,0.115
870,0.2129,0.277
871,0.1695,0.2734
872,0.1841,0.2268
873,0.2634,0.4481
874,0.05541,0.2979
875,0.1272,0.271
876,0.1843,0.3282
877,0.2696,0.252
878,0.2432,0.2018
879,0.2175,0.3153
880,0.1723,0.2901
881,0.2726,0.2388
882,0.1509,0.2895
883,0.3257,0.2086
884,0.2597,0.146
885,0.1285,0.2238
886,0.2203,0.2921
887,0.3516,0.3142
888,0.1964,0.2309
889,0.1842,0.2843
890,0.2147,0.2981
891,0.259,0.28
892,0.2648,0.3352
893,0.1791,0.1475
894,0.1948,0.2483
895,0.2009,0.2963
896,0.2452,0.2369
897,0.2143,0.2212
898,0.2338,0.2296
899,0.2734,0.2044
900,0.2152,0.215
901,0.111,0.3203
902,0.3542,0.397
903,0.1411,0.2279
904,0.05402,0.165
905,0.2298,0.2911
906,0.1455,0.3042
907,0.2703,0.2826
908,0.1488,0.3281
909,0.1992,0.2933
910,0.2067,0.2624
911,0.2117,0.3325
912,0.1981,0.4665
913,0.1576,0.3352
914,0.2444,0.3044
915,0.2515,0.2223
916,0.2306,0.2627
917,0.2719,0.2818
918,0.3308,0.2717
919,0.2641,0.2536
920,0.1502,0.2846
921,0.2464,0.2305
922,0.2165,0.2392
923,0.2605,0.3411
924,0.2275,0.2768
925,0.3332,0.1956
926,0.3114,0.2314
927,0.2386,0.2572
928,0.2919,0.2549
929,0.172,0.1973
930,0.2593,0.2527
931,0.1373,0.1929
932,0.213,0.233
933,0.2579,0.2846
934,0.2525,0.2408
935,0.237,0.2859
936,0.1647,0.2657
937,0.1611,0.2199
938,0.1213,0.2228
939,0.06784,0.2232
940,0.2313,0.3003
941,0.2641,0.2647
942,0.2237,0.318
943,0.3308,0.2717
944,0.1771,0.3
945,0.1728,0.3393
946,0.1254,0.1822
947,0.2101,0.279
948,0.1772,0.2843
949,0.2503,0.2505
950,0.09585,0.2919
951,0.2696,0.3016
952,0.2977,0.2653
953,0.2651,0.3509
954,0.2147,0.2425
955,0.4257,0.2859
956,0.1586,0.272
957,0.1784,0.2644
958,0.1983,0.2354
959,0.2019,0.3461
960,0.1718,0.3027
961,0.2161,0.2903
962,0.2601,0.2148
963,0.2146,0.2025
964,0.227,0.3379
965,0.1317,0.2776
966,0.1241,0.2233
967,0.3168,0.2745
968,0.2169,0.2069
969,0.2019,0.2514
970,0.2263,0.2189
971,0.2198,0.2637
972,0.2595,0.3157
973,0.2494,0.2431
974,0.1737,0.3563
975,0.3099,0.3141
976,0.08541,0.2974
977,0.1672,0.178
978,0.09738,0.2667
979,0.1292,0.2811
980,0.2988,0.2278
981,0.2064,0.1676
982,0.2344,0.2402
983,0.2542,0.2406
984,0.2601,0.2935
985,0.1852,0.2435
986,0.2409,0.2517
987,0.2879,0.2078
988,0.1968,0.3084
989,0.1508,0.3056
990,0.2455,0.2784
991,0.328,0.2548
992,0.2331,0.1709
993,0.2365,0.2324
994,0.1814,0.2332
995,0.1389,0.2529
996,0.2695,0.2571
997,0.3208,0.28
998,0.1703,0.256
999,0.1579,0.251
1000,0.1922,0.2526
1001,0.2167,0.1919
1002,0.2593,0.2441
1003,0.2085,0.2217
1004,0.187,0.2903
1005,0.1429,0.2023
1006,0.1759,0.3224
