vertex_name,position_x,position_y
210,-0.01214,0.1078
211,-0.07674,0.2131
212,-0.03667,0.1342
213,0.2514,0.1011
214,0.02287,0.1461
215,-0.04188,0.07373
216,0.06512,0.06065
217,-0.02422,0.05231
218,-0.0686,0.1094
219,-0.1187,0.05827
220,-0.08007,0.08314
221,-0.05866,0.05715
222,0.06278,0.1605
223,-0.01819,0.1894
224,-0.1378,-0.02196
225,0.01854,0.04557
226,-0.03284,0.075
227,-0.1098,0.07169
228,0.06995,0.02455
229,-0.1306,-0.004128
230,0.135,-0.09133
231,0.02104,0.1829
232,-0.0283,0.1054
233,0.06268,-0.02659
234,0.0003566,0.06393
235,-0.01014,0.02522
236,0.1167,0.1891
237,-0.06028,0.1885
238,0.07418,0.3269
239,-0.2163,-0.07766
240,-0.2238,0.1412
241,-0.1156,0.08712
242,-0.0004721,0.03858
243,-0.05096,0.2471
244,0.04215,0.1138
245,-0.1333,0.0887
246,-0.02121,0.0265
247,0.06798,0.06803
248,-0.03277,0.08373
249,0.01898,0.1154
250,0.0471,0.1768
251,0.04179,0.1102
252,-0.004917,-0.03271
253,-0.08228,0.3241
254,-0.05979,0.05709
255,-0.04959,0.02216
256,0.05982,0.132
257,0.03327,0.03469
258,-0.121,0.08207
259,-0.03628,0.09056
260,0.2072,0.01007
261,0.01118,0.07193
262,-0.03772,0.1183
263,-0.02098,0.1004
264,-0.1771,0.1958
265,0.0091,0.08663
266,-0.01004,0.135
267,-0.004904,0.2093
268,-0.05025,0.1196
269,0.01292,0.102
270,0.01945,0.08526
271,0.05519,-0.03611
272,0.1632,0.1075
273,-0.1209,0.08357
274,0.007227,0.09675
275,0.1354,0.2479
276,-0.01664,0.07259
277,-0.09831,0.2378
278,0.02123,0.03531
279,0.1016,0.1381
280,-0.1053,-0.04659
281,-0.008349,0.0723
282,0.04615,0.132
283,0.1066,0.1663
284,-0.1398,-0.02093
285,0.09924,0.1094
286,-0.01215,0.09628
287,-0.06193,0.05363
288,-0.1039,0.1171
289,0.1686,0.09855
290,-0.1428,0.122
291,-0.1629,0.06081
292,-0.04015,-0.03233
293,-0.3032,0.09945
294,0.1307,0.04631
295,-0.01521,0.02466
296,-0.02945,0.0875
297,0.0214,0.03061
298,-0.06746,0.3032
299,0.04632,0.1248
300,-0.09082,-0.06331
301,-0.1182,0.01082
302,0.02,0.08401
303,0.02333,0.148
304,-0.0383,0.1204
305,-0.09131,-0.006332
306,-0.02156,0.1559
307,-0.08193,0.1327
308,-0.0211,0.09799
309,-0.07962,0.1034
310,0.03414,0.08857
311,-0.01564,0.1895
312,-0.03934,0.1106
313,0.09133,0.04393
314,-0.02838,0.1374
315,0.0261,0.01615
316,-0.1014,0.1299
317,-0.05461,0.07461
318,-0.08253,0.1946
319,-0.07812,0.05211
320,-0.03029,0.06758
321,0.09041,0.1015
322,-0.03952,0.03419
323,0.01541,0.0275
324,-0.007446,0.173
325,-0.1336,0.07136
326,-0.04291,0.07572
327,-0.002365,0.07988
328,-0.1237,0.1143
329,-0.1111,0.06794
330,0.05234,0.09596
331,-0.01529,0.129
332,-0.08645,0.09552
333,-0.02529,0.06598
334,-0.1153,0.09301
335,-0.1284,0.06988
336,-0.02819,0.06878
337,0.02263,0.04794
338,-0.01043,0.2332
339,0.002255,0.08798
340,-0.003746,0.0715
341,-0.04081,0.1032
342,-0.03529,0.02903
343,-0.03729,0.09835
344,-0.02001,0.06041
345,-0.0915,0.0891
346,-0.008404,0.1379
347,-0.03234,0.0836
348,0.08068,0.02346
349,-0.1366,0.1013
350,-0.05199,0.1247
351,0.01487,0.1419
352,0.004649,0.03357
353,0.005616,0.1503
354,-0.03703,0.1179
355,-0.03815,0.1152
356,-0.08174,0.1067
357,-0.04599,0.15
358,-0.1068,0.04692
359,-0.02492,0.06476
360,-0.05391,0.04306
361,0.03116,0.05916
362,-0.02387,0.05045
363,0.002434,0.05694
364,-0.03284,0.1763
365,0.05509,0.05026
366,-0.007325,0.05705
367,0.02872,0.06816
368,-0.008323,0.101
369,-0.0349,0.08121
370,-0.07632,0.1924
371,-0.04292,0.08339
372,-0.2316,0.1209
373,0.05896,0.1162
374,-0.05612,0.1201
375,-0.002605,0.05567
376,0.03257,0.1352
377,-0.009461,0.06424
378,0.09123,0.02241
379,-0.01957,0.1001
380,-0.05402,0.04717
381,0.001607,0.1251
382,0.03579,0.0829
383,0.007544,0.1071
384,-0.05836,0.07967
385,-0.01361,0.0242
386,-0.03044,0.1823
387,-0.0286,0.04491
388,-0.0567,0.1101
389,0.01097,0.0888
390,-0.05519,0.1282
391,-0.02371,0.023
392,-0.01016,0.06901
393,0.04645,0.08938
394,-0.03641,0.1167
395,-0.01997,0.1227
396,-0.04911,0.107
397,0.005163,0.08505
398,0.008938,0.07638
399,0.002045,0.2012
400,0.007389,0.007009
401,0.04323,0.06753
402,-0.1626,-0.03098
403,-0.09557,0.07375
404,0.05039,0.1332
405,-0.0023,0.04504
406,0.06911,0.01806
407,-0.09143,0.1911
408,-0.02585,0.09993
409,-0.009398,0.03579
410,0.03678,0.1345
411,-0.2013,0.1799
412,-0.06061,0.1131
413,-0.08508,0.205
414,-0.15,0.04935
415,0.007662,0.2151
416,-0.003781,-0.008398
417,0.03562,0.1034
418,0.05754,0.01143
419,0.02923,-0.06321
420,-0.001106,0.03743
421,0.04893,0.07712
422,-0.007756,0.1897
423,0.04322,0.09485
424,0.103,-0.1593
425,-0.1262,-0.01338
426,-0.1266,0.1487
427,0.05269,0.3803
428,-0.004931,0.08058
429,0.04574,0.07431
430,-0.05927,-0.002801
431,-0.05394,0.07432
432,0.02973,-0.008408
433,-0.017,0.003277
434,0.02136,0.1919
435,0.03021,0.05547
436,0.1141,0.02445
437,0.08455,0.2779
438,-0.05309,0.02994
439,0.01263,0.09043
440,0.007579,0.1473
441,-0.02348,0.01179
442,0.01166,0.1274
443,-0.05349,0.09458
444,0.003961,0.1252
445,-0.2733,0.1211
446,-0.02774,-0.2611
447,-0.0323,0.08331
448,0.02153,0.09644
449,-0.1364,0.2108
450,-0.1498,0.1862
451,0.008459,-0.06141
452,0.04562,0.1151
453,0.07794,0.1589
454,-0.02131,0.05843
455,-0.1417,0.108
456,-0.1634,-0.06833
457,-0.04052,0.1199
458,0.02007,0.03067
459,-0.04213,-0.06381
460,-0.03622,0.08041
461,-0.01106,0.1061
462,-0.021,0.1502
463,-0.08722,0.0407
464,-0.06228,0.1038
465,-0.08333,0.06299
466,-0.02342,0.1326
467,-0.1162,0.0109
468,-0.0186,-0.009989
469,-0.1761,0.06641
470,-0.01802,0.1637
471,-0.02711,0.01521
472,-0.04002,0.05343
473,0.0491,0.01304
474,-0.08544,0.2087
475,-0.2849,-0.05488
476,0.03706,0.05551
477,-0.03378,-0.1476
478,-0.1077,0.227
479,-0.08812,0.06221
480,-0.05503,0.04962
481,-0.03403,0.06099
482,0.009914,0.1488
483,-0.1089,-0.03755
484,-0.0903,0.2816
485,-0.1286,0.07967
486,0.104,0.007315
487,0.09561,0.08529
488,0.1973,-0.08243
489,-0.06796,-0.01082
490,-0.0198,0.1325
491,-0.1958,-0.0584
492,0.007063,0.02036
493,0.1131,-0.003684
494,0.04301,0.06239
495,0.05323,0.1777
496,-0.0382,0.1311
497,0.01079,0.1406
498,-0.003508,0.0945
499,-0.08653,0.009851
500,-0.2048,0.1763
501,-0.03415,0.1064
502,0.02431,-0.149
503,-0.09172,0.07654
504,-0.08103,0.1043
505,0.002017,0.04505
506,-0.08006,-0.1265
507,-0.0759,0.1228
508,-0.2809,0.04208
509,-0.2373,0.1414
510,0.1998,-0.03962
511,-0.2002,0.1737
512,-0.2479,0.2203
513,-0.0425,0.1872
514,0.03133,0.2322
515,-0.3561,0.2944
516,-0.08177,0.03743
517,-0.06968,0.1925
518,-0.2069,0.2178
519,-0.001438,0.116
520,0.03364,0.0228
521,-0.03555,0.1363
522,0.0775,0.1687
523,0.08691,0.03548
524,0.02436,0.1408
525,0.09053,0.06373
526,-0.1043,0.1227
527,0.09901,0.1383
528,-0.3982,0.208
529,-0.1494,0.0506
530,0.01075,0.1638
531,-0.003463,0.1094
532,0.119,0.2446
533,-0.01469,0.09907
534,-0.004617,0.307
535,-0.05833,0.0496
536,-0.09054,0.1169
537,-0.01157,0.06066
538,-0.1993,0.1695
539,0.1007,0.3034
540,0.07585,0.2973
541,-0.4569,0.1143
542,-0.08819,0.07555
543,-0.1019,0.01337
544,-0.1846,0.0007244
545,-0.0502,0.08621
546,0.1089,-0.0303
547,0.1441,0.2671
548,-0.3417,0.2366
549,-0.0976,0.0234
550,-0.001623,0.08168
551,-0.034,0.1361
552,0.04575,-0.0742
553,-0.1057,0.1139
554,-0.06324,-0.03906
555,-0.1097,0.1178
556,-0.02166,0.191
557,-0.001284,0.0951
558,0.0777,-0.08202
559,0.1211,-0.1038
560,-0.02839,0.118
561,-0.02787,0.05726
562,0.01142,0.0835
563,-0.3082,0.1137
564,0.01687,0.06821
565,-0.0237,-0.04017
566,0.05988,0.02306
567,-0.2177,0.07495
568,-0.1473,0.07289
569,-0.03732,0.04448
570,-0.06244,0.04654
571,0.00883,0.04736
572,0.2543,0.123
573,-0.1453,0.08858
574,-0.01999,0.1143
575,-0.03881,0.0264
576,-0.03944,0.07623
577,-0.04295,0.128
578,0.1206,0.05904
579,-0.07025,0.1604
580,-0.05482,0.02873
581,-0.01059,-0.08016
582,-0.08439,0.1917
583,-0.09762,0.1015
584,-0.1068,0.2127
585,0.01958,0.1312
586,-0.03206,0.1199
587,0.0841,0.03012
588,-0.2482,0.04018
589,-0.277,0.02924
590,-0.01764,0.04281
591,0.06535,-0.1883
592,0.1885,0.02424
593,-0.04419,0.2293
594,-0.1797,0.07738
595,-0.1369,0.199
596,0.08598,-0.3642
597,-0.01919,0.007818
598,0.199,0.0788
599,-0.2144,0.2052
600,0.121,-0.03508
601,-0.07078,0.06774
602,-0.1234,0.0001992
603,0.001698,0.121
604,-0.12,0.2091
605,0.01261,0.06841
606,-0.03788,0.2158
607,0.01333,0.2291
608,-0.04482,0.08318
609,0.0235,0.07811
610,-0.09445,-0.0066
611,0.0168,0.1246
612,-0.01018,0.1095
613,-0.01867,0.08853
614,-0.02254,0.1092
615,0.04112,0.1135
616,-0.07941,-0.02122
617,-0.05034,0.1248
618,-0.08709,0.1948
619,0.003331,0.1633
620,-0.1152,0.1745
621,0.05243,0.06731
622,-0.02711,0.07751
623,-0.01541,0.06496
624,0.07808,0.0863
625,0.01233,0.1861
626,-0.03089,0.1214
627,-0.03728,0.04555
628,0.008534,0.08388
629,-0.1271,0.1149
630,0.01073,0.07208
631,-0.02861,0.1181
632,-0.04585,0.02286
633,-0.06176,0.07061
634,0.07811,0.168
635,-0.0713,0.154
636,-0.0006221,0.1074
637,0.06321,0.08953
638,-0.004731,0.009772
639,-0.01156,0.1347
640,-0.0128,0.1248
641,-0.02763,0.1866
642,0.007115,0.08636
643,-0.02786,0.1753
644,-0.0523,0.09615
645,-0.1537,0.04622
646,0.01399,0.1501
647,-0.09758,0.07279
648,0.03136,-0.02706
649,0.02938,0.1249
650,-0.1592,0.1009
651,-0.06004,0.06825
652,-0.01858,0.1395
653,-0.01438,0.08055
654,-0.04399,0.1132
655,0.07465,0.2165
656,-0.09112,0.1261
657,-0.01028,0.05063
658,0.06781,0.1214
659,-0.04776,0.03618
660,-0.004036,0.1269
661,0.026,0.0844
662,-0.05786,0.09062
663,0.04777,0.03773
664,-0.05176,0.1112
665,-0.03739,0.1212
666,-0.07404,0.08457
667,0.02572,0.2917
668,-0.03873,0.1491
669,-0.05719,0.1266
670,0.001771,0.07022
671,-0.02003,0.1184
672,-0.07355,0.1305
673,0.007822,0.154
674,0.003431,0.0781
675,-0.04544,0.02478
676,0.07997,-0.05017
677,-0.1036,-0.04019
678,0.03443,0.06986
679,-0.04343,0.0536
680,-0.05403,0.204
681,-0.008663,0.1076
682,-0.04728,0.05852
683,0.04973,-0.007525
684,0.000974,0.1956
685,-0.02599,0.1181
686,-0.009386,0.03287
687,0.01262,0.09606
688,-0.04564,0.09433
689,0.03732,0.118
690,-0.0237,0.1094
691,0.03142,0.07213
692,-0.0195,0.1296
693,0.1433,0.1383
694,-0.1083,0.2225
695,-0.05222,0.03483
696,-0.03807,0.05955
697,-0.02927,0.111
698,0.03667,0.1077
699,-0.1301,0.1471
700,0.06206,0.1444
701,-0.06698,0.1145
702,0.06543,0.003019
703,-0.007693,0.137
704,-0.03336,0.1676
705,-0.09909,0.0266
706,0.02452,0.05793
707,0.1165,0.08275
708,-0.0907,0.3611
709,0.115,-0.07768
710,-0.07113,0.09468
711,0.01078,0.1126
712,0.05511,0.1617
713,0.2074,0.1596
714,-0.01945,-0.1018
715,-0.06546,0.02634
716,-0.005238,0.1024
717,0.06969,0.0842
718,-0.05071,0.1092
719,-0.09738,0.09794
720,-0.1047,0.1072
721,0.2342,0.1447
722,-0.03891,0.07979
723,0.1631,0.006382
724,0.01515,0.04777
725,-0.01279,0.1384
726,-0.01718,0.1258
727,0.05035,0.05784
728,-0.09348,0.03857
729,-0.0129,0.09074
730,-0.1731,0.1437
731,-0.0316,0.1617
732,-0.1011,0.07907
733,0.03075,0.1405
734,0.1148,0.1023
735,-0.1285,0.06538
736,0.1143,0.03577
737,-0.05581,0.02419
738,-0.08019,0.05773
739,0.06635,0.02733
740,-0.12,-0.0384
741,-0.07543,0.07581
742,-0.03498,0.06314
743,-0.04132,0.1365
744,0.02192,0.1431
745,-0.0542,-0.004976
746,-0.01637,0.1257
747,-0.07507,-0.08449
748,0.1183,0.1726
749,-0.06184,0.1122
750,-0.1173,0.09557
751,-0.0492,0.1327
752,-0.2119,0.2882
753,-0.01122,0.009096
754,-0.01246,0.05136
755,-0.2201,0.199
756,0.01861,0.1311
757,-0.02203,0.1307
758,0.09491,0.2575
759,-0.06006,0.09308
760,-0.01425,0.1076
761,-0.0104,0.04266
762,0.05289,0.09519
763,-0.29,0.2292
764,-0.08726,0.1153
765,-0.1223,-0.06078
766,0.03569,0.09934
767,-0.09081,0.1726
768,-0.08126,0.1095
769,0.02552,0.1138
770,-0.1196,0.1658
771,0.05332,0.3105
772,0.2314,0.1509
773,0.09515,0.2318
774,-0.2612,0.225
775,-0.06253,0.3419
776,-0.09006,0.1873
777,-0.06703,0.1286
778,-0.1234,-0.01906
779,-0.08417,0.1657
780,0.03644,0.139
781,0.06684,0.2301
782,-0.01589,0.1585
783,-0.06215,0.1243
784,0.08074,0.1631
785,-0.06755,0.1012
786,0.1334,0.1129
787,-0.009595,0.1806
788,-0.1582,-0.08314
789,0.1446,0.1638
790,0.07432,0.01675
791,0.03666,0.06222
792,-0.007654,0.1164
793,-0.09931,0.2455
794,0.05848,0.07588
795,0.2249,0.1176
796,0.1148,0.2108
797,0.006706,0.1216
798,-0.06157,0.01376
799,-0.1009,-0.07519
800,-0.1727,0.2205
801,-0.07862,0.02425
802,-0.247,0.3832
803,-0.1234,0.07895
804,-0.04962,0.07214
805,-0.09094,0.0601
806,-0.05635,0.1496
807,-0.06873,0.09557
808,-0.08796,0.1952
809,-0.04532,0.112
810,-0.05502,0.04927
811,-0.07043,0.1471
812,-0.0369,0.06542
813,-0.03077,0.06883
814,-0.03244,0.1176
815,-0.1254,0.1257
816,-0.05462,0.09136
817,-0.04675,-0.04406
818,0.1381,0.1362
819,0.00335,0.07965
820,-0.03396,0.2705
821,-0.07704,0.1211
822,-0.1055,0.06007
823,-0.02319,0.1098
824,0.1095,0.09461
825,0.1062,0.03933
826,0.01539,0.02346
827,-0.1445,0.1132
828,0.0767,0.03591
829,-0.03756,0.03504
830,-0.06298,0.1168
831,-0.06217,0.08881
832,0.09133,0.04325
833,0.06005,0.1604
834,0.03123,0.06434
835,-0.0783,0.05312
836,-0.0178,0.1666
837,-0.04041,0.1111
838,0.125,0.03348
839,0.01134,0.08514
840,-0.04214,0.0426
841,0.0888,-0.01183
842,0.009652,0.2346
843,-0.1436,0.005909
844,-0.05966,0.07999
845,0.01611,0.09623
846,0.05772,0.04112
847,0.08812,0.03774
848,-0.01114,0.01933
849,-0.01934,0.04245
850,-0.06768,0.04885
851,-0.1578,0.03124
852,0.001681,0.09693
853,0.00847,0.07279
854,0.04877,0.07261
855,-0.04028,0.08857
856,-0.03144,0.0929
857,0.04797,0.07732
858,0.02407,0.09982
859,-0.0193,0.1341
860,-0.02149,0.0308
861,-0.04585,0.1664
862,-0.06238,0.1668
863,-0.0366,0.04552
864,0.01145,0.1448
865,0.08263,0.05193
866,-0.06374,0.06036
867,-0.08073,0.08194
868,-0.07989,0.1291
869,0.01706,0.1521
870,-0.04343,0.07448
871,-0.03192,0.159
872,-0.02885,0.1305
873,0.0625,0.1165
874,-0.006424,0.09584
875,0.04531,0.1866
876,0.02661,0.09241
877,0.07323,0.2073
878,-0.01248,0.04322
879,0.08422,0.3049
880,-0.1275,0.06117
881,-0.0195,0.1417
882,-0.114,0.04
883,0.08002,0.148
884,0.1171,0.09006
885,0.004489,-0.1027
886,0.008853,0.1036
887,0.05028,0.1712
888,-0.0964,0.1475
889,-0.02061,0.06647
890,0.02905,0.1007
891,-0.02249,0.0267
892,-0.06726,0.07719
893,0.06623,0.146
894,-0.1174,0.1058
895,-0.07122,0.1125
896,-0.1869,0.1069
897,-0.07029,0.1304
898,0.04802,0.06545
899,0.03559,0.03652
900,-0.09494,0.0436
901,0.003014,0.01212
902,-0.08586,0.09134
903,-0.02036,0.106
904,0.0005262,0.09004
905,-0.01231,0.1582
906,0.1637,0.1208
907,0.02136,0.04923
908,-0.112,0.1535
909,-0.03085,-0.009756
910,-0.0219,0.08199
911,-0.001891,0.099
912,-0.01219,0.06271
913,-0.02084,0.1171
914,0.1855,0.09239
915,0.009176,0.2207
916,-0.04242,0.1903
917,-0.04945,0.1025
918,0.0866,0.1094
919,-0.01834,0.03257
920,-0.03034,0.1164
921,-0.02708,0.06227
922,0.08191,0.09614
923,-0.02787,0.109
924,-0.03712,0.2053
925,-0.07445,-0.01736
926,-0.05611,0.136
927,-0.0004692,0.1086
928,0.1395,-0.02135
929,-0.01875,0.08851
930,-0.04034,0.1311
931,0.0164,0.1212
932,-0.02299,0.04736
933,-0.03284,0.1758
934,-0.1332,0.1787
935,-0.118,0.1741
936,0.04357,0.1716
937,0.1078,0.139
938,-0.06531,0.04359
939,-0.07886,0.06459
940,0.08087,-0.06051
941,-0.03803,0.1346
942,0.01384,0.05079
943,0.0266,0.0288
944,0.03295,0.07409
945,-0.04269,-0.0224
946,-0.05172,0.1112
947,-0.03196,0.06302
948,-0.02785,0.01811
949,-0.07628,0.1227
950,0.002778,0.2348
951,0.09054,0.08038
952,-0.02729,0.06299
953,0.02349,0.02314
954,-0.1012,0.1067
955,-0.05255,0.06512
956,-0.006443,-0.03302
957,-0.03484,0.06964
958,0.05234,0.1293
959,-0.0515,0.1722
960,0.01985,0.1054
961,-0.05076,0.02865
962,-0.03053,0.04508
963,-0.1124,0.07832
964,-0.01152,0.09411
965,0.06832,0.1099
966,-0.05367,0.06992
967,-0.02052,0.1545
968,-0.0523,0.0651
969,0.03031,0.1213
970,0.184,0.2112
971,-0.1408,-0.01695
972,0.0299,0.05774
973,0.05342,0.02553
974,0.01089,0.06219
975,0.0361,0.1013
976,-0.04002,0.1309
977,-0.05899,0.1187
978,-0.0965,0.1496
979,-0.01167,0.1159
980,-0.1413,0.1587
981,0.02073,0.09726
982,-0.05885,0.1321
983,-0.1528,0.1081
984,-0.0789,0.06129
985,-0.06705,0.05805
986,-0.05837,0.06052
987,-0.03029,0.02629
988,0.01271,0.1041
989,0.02026,-0.0333
990,-0.02354,0.1234
991,-0.1034,0.1424
992,-0.126,0.08893
993,-0.05769,0.03836
994,-0.03973,0.1293
995,0.007098,0.001402
996,-0.02701,0.04434
997,-0.01205,0.0938
998,-0.06111,0.02178
999,-0.06665,0.06329
1000,-0.1222,0.1236
1001,-0.03104,0.09654
1002,0.2611,0.1496
1003,-0.03301,0.1018
1004,-0.03045,0.05602
1005,0.01156,0.1034
1006,-0.03702,0.01349
1007,-0.06417,0.09968
1008,0.03626,0.002172
1009,-0.004045,0.1129
1010,0.03263,0.197
1011,-0.08446,0.06542
1012,0.01573,0.08196
1013,-0.01517,-0.0236
1014,-0.02231,0.01793
1015,0.02238,0.1049
1016,-0.04353,0.1837
1017,-0.07226,0.1376
1018,0.05297,0.1287
1019,-0.01054,0.1269
1020,-0.03068,0.2026
1021,-0.03072,0.1051
1022,-0.06427,0.002182
1023,-0.07805,0.1073
1024,-0.01099,0.06639
1025,-0.06634,0.06817
1026,-0.03396,-0.06051
1027,-0.002444,0.1449
1028,-0.09241,0.1116
1029,-0.03944,0.09742
1030,-0.01624,0.0386
1031,-0.0463,0.1535
1032,0.01384,0.1241
1033,-0.01395,0.06724
1034,-0.007215,0.09611
1035,0.01896,0.1254
1036,-0.08933,0.1486
1037,0.02108,0.08899
1038,-0.08362,0.08584
1039,-0.05016,0.2968
1040,-0.007918,0.06945
1041,0.1139,0.09056
1042,-0.03055,0.07672
1043,-0.01154,0.1275
1044,0.01417,0.1275
1045,-0.05536,0.1148
1046,-0.2538,-0.05344
1047,0.007448,0.06672
1048,-0.06092,0.04217
1049,0.006421,0.0768
1050,0.07192,-0.07366
1051,-0.07255,0.09434
1052,-0.04146,0.07102
1053,0.04855,0.1531
1054,0.04788,0.03893
1055,-0.09262,0.003216
1056,0.02075,0.1852
1057,-0.02201,0.1578
1058,-0.06274,0.04638
1059,-0.01493,0.1378
1060,0.02998,0.05232
1061,0.02281,0.1312
1062,-0.01549,0.1727
1063,-0.05898,0.09437
1064,-0.0006224,0.1343
1065,-0.09343,0.1738
1066,0.05139,0.1542
1067,0.002396,0.03288
1068,-0.05526,0.08672
1069,-0.06189,0.1182
1070,0.03152,0.07034
1071,-0.00814,0.172
1072,0.02322,0.01758
1073,-0.02817,0.09322
1074,0.03666,0.06173
1075,-0.01635,0.127
1076,-0.04495,0.1347
1077,-0.01814,0.1464
1078,-0.0345,0.09321
1079,-0.06777,0.02794
1080,-0.0964,0.05019
1081,0.03459,0.09889
1082,0.0005177,0.1395
1083,-0.03185,0.09429
1084,0.02735,0.02405
1085,0.05791,0.1223
1086,0.01224,0.06084
1087,0.02831,0.1083
1088,-0.1521,0.1147
1089,-0.003354,0.07007
1090,0.003956,0.07113
1091,0.03003,0.1049
1092,-0.009579,-0.09815
1093,-0.004109,0.05012
1094,-0.04097,0.1525
1095,0.04928,0.09997
